"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
626441,170105,MCPHERSON HOSPITAL  INC.,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460-,MCPHERSON,99917,R,STH,1,2,07/01/2015,06/30/2016,266.9,,,2161,270,3609,37,13542,,424,71,871,37,,1551,170,2608,30,10980,,424,71,871,34440,1206738,513763,1121859,12090044,16788905,1368354,19329264,13006114,35145252,48151366,1550071,,12090044,1509181,,,3034102,410767,,10429443,-6669753,581365,880120,,9081298,16312,1328009,16558249,225145,,13525381,,,7390071,179681,3716529,3896210,20367579,1070909,1066001,,,,461921,2598831,,1343225,,452038,1795263,4394094,15973485,15973485,20367579,,512184,1922014,22970,,,,,12794947,43530040,56324987,31879057,24445930,30085687,-5639757,4276188,-1363569,-51597,-1311972,0.401427,808162,3891093,,
626442,170142,MERCY REGIONAL HEALTH CENTER,1105 SUNSET AVENUE,MANHATTAN,KS,66502,RILEY,99917,U,STH,1,1,04/01/2015,03/31/2016,495.8,,,6757,1685,15531,86,31820,,1893,341,4144,94,,6415,1008,12485,78,28892,,1893,341,4144,2195332,6180175,3841447,6214287,29490765,56040993,6206593,76901192,126598487,164163571,290762058,5659120,,29817352,1540368,,,4105819,,,48463875,-37194400,2624540,83672018,,102654373,2127222,262589,22092916,147568,12119875,17211864,,,41524160,4222917,1838262,6061179,150239712,3835625,1249380,,1080000,,-2881045,3283960,,22751844,,3964362,26716206,30000166,119157183,119157183,149157349,,6766538,7262345,189269,209031,0.0596,,,118746356,173831579,292577935,194276245,98301690,92493330,5808360,-1899457,3908903,,3908903,0.264482,3546212,22379792,,
626447,230095,WEST BRANCH REGIONAL MEDICAL CENTER,2463 S. M-30,WEST BRANCH,MI,48661-,OGEMAW,99923,R,STH,1,2,04/01/2015,03/31/2016,300.68,,,6262,220,9875,88,32208,,1490,65,2560,88,,5731,203,9036,78,28548,,1490,65,2560,23632,3721073,1413262,1595261,14085596,31656356,1793086,42825758,47112778,65279579,112392357,4504735,,14085596,756982,,,6430560,,,5609425,,930208,1754989,,15339941,539061,2036712,21769167,,15012119,11615022,,,20469291,7525426,61684,7587110,43396342,1352990,2384284,,471542,,1742121,5950937,,12109274,,26767564,38876838,44827775,-1431433,-1431433,43396342,,4984313,4872633,427077,71710,0.0291,,,46754663,67636922,114391585,67327342,47064243,44623763,2440480,1002913,3443393,671868,2771525,0.381038,3707937,17919810,,
626454,330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUINT KISCO,NY,10549,WESTCHESTER,35004,U,STH,1,2,01/01/2015,12/31/2015,1282.3,,,15397,962,39535,168,61320,,2923,151,8466,195,,13659,527,30834,148,54020,,2923,151,8466,3003005,4965000,4826096,11674615,102626656,139264344,11013680,226154571,275421665,339399758,614821423,33512649,,102626656,1132633,,,51131095,,,23748017,,5051232,1410900,11519403,93292742,12770000,4063505,125773787,,836541,27095086,,,159541851,46144735,7542963,53687698,306522291,34059239,9173462,,3686042,,292000,47210743,60582473,,,71637674,132220147,179430890,121383717,127091401,306522291,,20852343,7711867,2345963,,,,,275631322,348244722,623876044,373222044,250654000,241891000,8763000,4878000,13641000,1802000,11839000,0.367838,12597618,52866037,,
626458,390072,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,COLUMBIA,14100,U,STH,1,4,07/01/2015,06/30/2016,259,,,2097,214,5176,87,31842,,566,209,1434,341,,1248,152,3088,77,28182,,566,209,1434,135815,3588104,641138,3887236,17265932,29527164,2381443,44103790,144583164,241960690,386543854,3711294,,17265932,26871,,,-69941,,,9379627,-1948398,1826906,253419,292004,9733617,1245000,706178,15360172,12086521,1811508,14677298,5116552,,19474446,,2049429,2049429,31257492,1885980,1812389,186559,,,46265,-34003006,,,,3206,3206,-33999800,65257292,65257292,31257492,,903111,2421041,47825,60334,0.0726,,,144570699,241973155,386543854,331574920,54968934,46793096,8175838,551509,8727347,458,8726889,0.114098,2464393,50318728,50190,133744
626472,450702,LONGVIEW REGIONAL MEDICAL CENTER,2901 NORTH FOURTH ST,LONGVIEW,TX,75601,GREGG,30980,R,STH,1,4,10/01/2014,09/30/2015,1443.18,,,13308,1829,36897,215,78475,,3047,1721,8627,230,,11352,856,27733,170,62050,,3047,1721,8627,2118206,37812193,6290030,6865350,112558032,186851079,10243081,140550256,641822115,684258381,1326080496,4038803,5040777,112558032,2599288,,,-1124744,,,66304198,-20945737,7831200,3186235,3406513,58657665,2253756,886104,76236355,9204434,2856909,40530487,7400924,,100587439,,7133765,7133765,166378869,9494237,7934699,,1436,,4886738,69704162,,,,801,801,69704963,96673906,96673906,166378869,,,24903677,668429,919568,0.1477,,,641822115,881197027,1523019142,1204891840,318127302,299409111,18718191,2407087,21125278,,21125278,0.105989,7507722,135357392,76646,2322078
626480,103042,HEALTHSOUTH REHABILITATION HOSPITAL,12440 CORTEZ BOULEVARD,BROOKSVILLE,FL,34613,HERNANDO,45300,U,RH,5,4,01/01/2015,12/31/2015,211.35,,,19058,10,23984,80,29200,,1309,1,1644,80,,19058,10,23984,80,29200,,1309,1,1644,,,-5673,-5673,11852300,14450996,920018,22019217,42005166,1270408,43275574,2047371,,11852300,10100,,,13029371,,,7631329,-1822677,183919,104312,,19126254,750191,,11355587,,,3904127,,,9038027,,,,28164281,372784,955941,,,,557529,1886254,,,,,,1886254,26278027,26278027,28164281,,,,,,,,,42005290,1270283,43275573,12543905,30731668,26303296,4428372,649130,5077502,,5077502,0.508814,,,,
626486,271313,PIONEER MEDICAL CENTER,301 WEST 7TH,BIG TIMBER,MT,59011,SWEETGRASS,99927,R,CAH,1,2,07/01/2015,06/30/2016,75.39,,,500,9,7875,25,9150,,44,3,72,25,,165,9,240,25,9150,,44,3,72,66287,419701,399645,427501,2851874,3975731,322418,6073127,2636081,4967665,7603746,,,,,,,652716,498352,,1733354,-515601,114054,41481,,2564620,101667,23439,7034871,,,2191695,,,3059859,,72385,72385,5696864,158786,264701,,,,47861,481348,,,,,,481348,5215516,5215516,5696864,,,,,,,,,2640363,5469524,8109887,2316227,5793660,6827605,-1033945,2003995,970050,,970050,0.798702,137386,206888,131436,
626487,351333,MERCY HOSPITAL,1031 7TH STREET,DEVILS LAKE,ND,58301,RAMSEY,99935,R,CAH,1,1,07/01/2015,06/30/2016,129.96,,,2397,945,4715,25,9150,,271,212,745,25,,939,510,2128,25,9150,,271,212,745,76468,1042242,477177,477177,8165381,12137326,1017930,19252250,12579612,36645986,49225598,,,,,,,13144896,,,8467652,-4849469,456865,9290,,17294286,,708676,12733318,,208562,12185798,,,10027195,42242536,,42242536,69564017,1727631,832678,,,,,3889371,,,,,,3889371,65674646,65674646,69564017,,,,,,,,,12473569,42264433,54738002,27056325,27681677,20302707,7378970,218832,7597802,1939,7595863,0.391102,7187137,13392053,,
626489,443031,HEALTHSOUTH REHABILITATION HOSPITAL,4100 AUSTIN PEAY HIGHWAY,MEMPHIS,TN,38128,SHELBY,32820,U,RH,5,5,01/01/2015,12/31/2015,110.45,,,10114,,13783,50,18250,,796,,1090,50,,10114,,13783,50,18250,,796,,1090,,,-3219,-3219,6084420,6200614,761328,12235685,26055584,,26055584,1171656,,6084420,73273,,,1983641,,,3471507,-966850,107392,43335,,4639025,1525000,,9870573,,,2946053,,,8862575,,,,13501600,390066,409799,,,,902175,1702040,,,,5903397,5903397,7605437,5896163,5896163,13501600,,,,,,,,,26055584,,26055584,8983838,17071746,12285034,4786712,3530,4790242,,4790242,0.469599,,,,
626490,443032,HEALTHSOUTH CHATTANOOGA REHABILITATI,2412 MCCALLIE AVENUE,CHATTANOOGA,TN,37404,HAMILTON,16860,U,RH,5,4,06/01/2015,05/31/2016,128.92,,,10294,,14596,69,25254,,839,,1161,69,,10294,,14596,69,25254,,839,,1161,,,-13931,-13931,7556283,8880795,1365999,15360934,28279020,,28279020,1746833,,7556283,18287,,,4212766,,,4096418,-1287091,131881,20594,,7174568,72537,307431,17584751,,,3879016,,,7150499,,1493036,1493036,15818103,262337,750540,,,,88723,1101600,,,,,,1101600,14716503,14716503,15818103,,,,,,,,,28279020,,28279020,9760974,18518046,16437078,2080968,2474,2083442,,2083442,0.543192,,,,
626500,100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S. HIGHLANDS AVENUE,SEBRING,FL,33870,HIGHLANDS,42700,U,STH,1,4,10/01/2014,09/30/2015,298.55,,,7358,1354,14574,126,45990,,1698,658,3554,126,,5826,631,10940,110,40150,,1698,658,3554,1591727,5162413,2343964,4300401,16184636,45757435,2832114,52196762,172860738,218790071,391650809,3072004,,16187687,2542899,,,-1059341,,,15151554,-8067111,1455081,342575,329844,8152602,240000,20000,9350092,568370,348932,3874443,773729,,12236566,,2682057,2682057,23071225,2136679,601959,12540,384187,,1420085,23565392,,2357099,,,2357099,25922491,-2851266,-2851266,23071225,,,11692676,152190,352242,0.1205,,,172860738,218790071,391650809,332682859,58967950,61942071,-2974121,601788,-2372333,,-2372333,0.133274,4174861,64578579,,
626517,193096,IBERIA REHABILITATION HOSPITAL,523 JEFFERSON TERRACE STREET,NEW IBERIA,LA,70560,IBERIA PARISH,99919,R,RH,5,4,06/01/2015,05/31/2016,61.65,,,5068,239,6877,40,14640,,376,16,512,40,,5068,239,6877,40,14640,,376,16,512,,,-2962,-2962,3330001,4167192,50622,7141660,16733352,,16733352,368272,,3330001,,,,322951,,,2829317,,,18799,,3171067,,,,157416,,698484,,,244531,,151518,155749,3571347,1354379,67282,,,,,1463813,,6791,,,6791,1470604,2100743,2100743,3571347,,,,,,,,,16733339,,16733339,8560050,8173289,7497193,676096,156709,832805,,832805,0.426792,,,,
626526,280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH STREET,PAPILLION,NE,68046-,SARPY,36540,U,STH,1,1,07/01/2015,06/30/2016,200.63,,,3091,49,5527,40,14640,,776,12,1597,40,,2588,42,4579,28,10248,,776,12,1597,2035003,6347100,3646771,4414065,12297228,22211464,2551470,40334094,55006882,104109109,159115991,3503074,,12231876,133080,,,-177343,,,18170951,-13109794,1553134,,,6434792,6729390,1195859,47687497,,1646361,10679886,,,56451047,,1253833,1253833,64139672,2714449,1274936,970,2305392,,236497,-64860695,,45913000,,,45913000,-18947695,83087367,83087367,64139672,,1142025,4385343,200121,,,,,54872459,104110324,158982783,117063737,41919046,41566787,352259,2111184,2463443,,2463443,0.253489,1316259,8219499,,
626535,370149,ST ANTHONY SHAWNEE HOSPITAL,1102 WEST MACARTHUR,SHAWNEE,OK,74801-,POTTAWATOMIE,99937,R,STH,1,2,01/01/2015,12/31/2015,554.13,,,5427,3862,13499,77,28105,,1580,767,3522,77,,4359,2291,9554,63,22995,,1580,767,3522,471898,18405268,5517012,5517012,31625281,63900722,4952140,76371302,58957922,221840084,280798006,6142882,,31625281,1502819,,,2052718,,,50016343,-27526937,1890984,1017629,,28705843,2000668,374904,15450963,,1016135,72954585,,,73291609,,23212794,23212794,125210246,2867147,2829902,642226,1551496,19132,1213510,32962868,,41331215,,,41331215,74294083,50916163,50916163,125210246,,8530667,2971176,25086,507519,0.1765,,,62186143,226087319,288273462,196456955,91816507,95526003,-3709496,11292535,7583039,,7583039,0.27198,12277722,32159218,,
626543,372017,LANE FROST HEALTH & REHAB CENTER,2815 EAST JACKSON,HUGO,OK,74743,CHOCTAW,74743,R,LTCH,2,13,07/01/2015,06/30/2016,35.35,,,2818,435,3377,60,21960,,128,28,161,60,,2818,435,3377,60,21960,,128,28,161,,,-31897,-31897,1828159,1659775,,3487934,4298811,5693,4304504,,,1828159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487934,-3487934,,-3487934,,-3487934,0.810299,,,,
626546,440159,DELTA MEDICAL CENTER MEMPHIS,3000 GETWELL ROAD,MEMPHIS,TN,38118,SHELBY,32820,U,STH,1,4,04/01/2015,03/31/2016,396.43,,,1713,128,5562,143,52338,,327,26,1247,252,,1713,128,5562,143,52338,,327,26,1247,220395,7720270,3091519,3091519,23167516,34558705,2294340,45266465,68324261,51794519,120118780,3154456,,23167516,243962,,,-112933,,,11400262,-3264669,,384806,1421567,9829033,1920000,797671,17479488,7355417,,7282374,,,29348657,,,,39177690,1629458,1793167,,,,327862,3750487,,,,41456502,41456502,45206989,-6029299,-6029299,39177690,,999016,1092689,104706,107043,0.2047,,,68177886,51940891,120118777,65388539,54730238,57726221,-2995983,729333,-2266650,,-2266650,0.376848,7282130,18992350,,
626557,460017,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302-4724,BOX ELDER,36260,U,STH,1,4,09/01/2015,08/31/2016,130.62,,,798,77,3488,40,14640,,263,31,1099,40,,798,62,2793,40,14640,,263,31,1099,1208974,1856367,1622786,1622786,8141108,15774427,1273804,21852391,28666452,70836528,99502980,2384598,,8171302,6517,,,3405,,,7746252,-2305668,1214452,101020,,6882681,222011,233373,5996350,,8277525,9860600,,,8263671,,824911,824911,15971263,688289,982118,194605,88621,,,1953633,,198996,-44292573,10207,-44083370,-42129737,58101000,58101000,15971263,,125590,1762030,1633,51013,0.1081,,,28666522,70860148,99526670,64487164,35039506,23067279,11972227,206783,12179010,,12179010,0.219615,4466356,12606000,23209,36005
626560,673027,CENTRAL TEXAS REHAB HOSPITAL,700 WEST 45TH STREET  8TH FLOOR NORT,AUSTIN,TX,78751,TRAVIS,12420,U,RH,5,4,01/01/2015,12/31/2015,142.2,,,8431,,13985,50,18250,,673,,1005,50,,8431,,13985,50,18250,,673,,1005,,,,,8761618,9106568,254932,18939620,34567984,,34567984,1161281,,8761618,35816,,,2560560,,,2153021,342034,129032,226588,,5411595,,,774,679477,,2186471,,,1608267,,-9709,10291,7030153,1145757,297256,101519,,,762400,2306932,,,,-581679,-581679,1725253,5304900,5304900,7030153,,,,,,,,,34567984,,34567984,15654123,18913861,17868186,1045675,16962,1062637,,1062637,,,,,
626579,210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW ST.,ELKTON,MD,21921,CECIL,48864,U,STH,1,2,07/01/2015,06/30/2016,966.04,,,11597,2842,25544,110,40260,,2902,237,6367,110,,11041,968,22386,105,38430,,2902,237,6367,,,,,67709906,85141102,12898232,115008102,70273408,90030642,160304050,10734338,,67709906,665319,,,3939028,53675995,,14660149,,2065581,3520101,,78314164,1221305,1469477,87374747,,43222835,77308385,,,93559816,,16474020,16474020,188348000,4695136,15271604,,3388034,,3637293,26992067,,62923938,,,62923938,89916005,98431995,98431995,188348000,,10058755,29984465,,1923076,0.1921,,,69899555,90404495,160304050,734553,159569497,159677339,-107842,2970029,2862187,5113234,-2251047,0.717437,40250878,41927998,,
626588,321307,MINERS COLFAX MEDICAL CENTER,200 HOSPITAL DRIVE,RATON,NM,87740-,COLFAX,99932,R,CAH,1,10,07/01/2015,06/30/2016,193.21,,,1383,56,2372,25,9150,,220,8,435,62,,629,25,1276,21,7686,,220,8,435,33809,922884,614723,648532,11753505,17845120,1991488,20965767,16503061,16804752,33307813,,,,,,,3371265,12251469,,2586385,,715606,,549660,19665600,,710438,44548048,,,8987250,,2209415,27133077,1000000,,1000000,47798677,1831904,799238,405314,955000,,10062126,14053582,,11010000,,,11010000,25063582,22735095,22735095,47798677,,,,,,,,,10636578,22796839,33433417,11713684,21719733,29598625,-7878892,7579473,-299419,,-299419,0.629455,4107202,10058691,,
626593,371306,MERCY HEALTH/LOVE COUNTY,300 WANDA,MARIETTA,OK,73448,LOVE,99937,R,CAH,1,9,07/01/2015,06/30/2016,141.65,,,1916,12,2340,25,9150,,99,3,135,25,,362,12,494,25,9150,,99,3,135,,108581,39574,39574,8440318,6279753,687637,15875130,4476171,12453644,16929815,1041295,373324,8440318,,,,3596079,,,1685619,,177329,142552,,5799043,,,,,,11853886,,,5440007,,,,11239050,643167,,,,,6003866,6647033,,,,,,6647033,4592017,4592017,11239050,,,,,,,,,4503214,14273233,18776447,5622327,13154120,14720071,-1565951,1563750,-2201,,-2201,0.937703,,,,
626608,013028,HEALTHSOUTH REHABILITATION HOSPITAL,4465 NARROW LANE ROAD,MONTGOMERY,AL,36116-,MONTGOMERY,33860,U,RH,5,4,01/01/2015,12/31/2015,197.56,,,14735,,22675,70,25550,,1158,,1769,70,,14735,,22675,70,25550,,1158,,1769,,,-3053,-3053,10937937,12973188,1564985,19673763,42267413,1101875,43369288,1671956,,10937937,,,,3216941,,,5142649,-1269732,96759,52960,,7239577,,,19318582,,,2442689,,,17230676,,1514115,1514115,25984368,291041,884762,,,,30611,1206414,,,,,,1206414,24777954,24777954,25984368,,,,,,,,,42267414,1101875,43369289,15663111,27706178,23911125,3795053,69243,3864296,,3864296,0.453634,,,,
626609,013030,HEALTHSOUTH REHABILITATION HOSPITAL,6 EAST MAIN STREET,DOTHAN,AL,36301,HOUSTON,20020,U,RH,5,4,01/01/2015,12/31/2015,152.68,,,15001,,18195,51,18615,,1134,,1405,51,,15001,,18195,51,18615,,1134,,1405,,,-2475,-2475,7732596,11248181,1448740,16019055,30884952,228664,31113616,1628866,,7732596,,,,3714702,,,4004072,-962673,89498,139118,,6984717,,,13908416,,,2427243,,,8338817,,1703702,1703702,17027236,428600,630468,,,,29046,1088114,,,,,,1088114,15939122,15939122,17027236,,,,,,,,,30884952,228663,31113615,8619240,22494375,18980777,3513598,46191,3559789,,3559789,0.514857,,,,
626611,030101,WESTERN ARIZONA REGIONAL MEDICAL CEN,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442-,MOHAVE,29420,U,STH,1,4,09/01/2015,08/31/2016,500.97,,,10104,444,22232,139,50874,,2105,957,5171,139,,8494,83,18473,107,39162,,2105,957,5171,504921,8532320,1368424,1368424,30563503,39637532,3668100,75618465,540373204,485370191,1025743395,6364238,,30563503,2791613,,,-437605,,,23502569,-4053337,4307705,437770,325829,24082931,1301170,902405,44543765,15461707,3720095,20870765,5567033,,44203296,,3803758,3803758,72089985,2022109,2385286,13454,,,773790,-306674234,,,,,,-306674234,378764219,378764219,72089985,,1227137,17767752,453642,315790,0.0665,,,540371043,485372628,1025743671,919445796,106297875,70201035,36096840,1494267,37591107,-121,37591228,0.073721,16290599,197130161,283,
626612,033034,YUMA REHABILITATION HOSPITAL  A PART,901 W. 24TH STREET,YUMA,AZ,85365,YUMA,49740,U,RH,5,5,01/01/2015,12/31/2015,126.13,,,10228,,13717,41,14965,,818,,1107,41,,10228,,13717,41,14965,,818,,1107,,,-2621,-2621,6684258,5749400,564563,11927582,27042059,118848,27160907,1331694,,6684258,126581,,,1802936,,,2610859,-645955,91966,142949,,4002755,,,7426227,9265,,2881747,,,5310503,,4155432,4155432,13468690,1161954,347128,,,,85322,1594404,,,,5917060,5917060,7511464,5957226,5957226,13468690,,,,,,,,,27042059,118848,27160907,7631892,19529015,12433658,7095357,14929,7110286,,7110286,0.439145,,,,
626622,051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR STREET,GARBERVILLE,CA,95442-,HUMBOLDT,99905,R,CAH,1,11,07/01/2015,06/30/2016,58.34,,,574,322,1036,9,3294,,9,10,19,17,,34,15,63,9,3294,,9,10,19,,1373196,1050000,1846312,3678896,5644793,330539,9075496,2142160,9700278,11842438,,,,,,,1258232,,,3806913,-868128,51480,21653,,5925935,336244,27550,1614123,12785,,3475801,,,2068375,,184979,184979,8179289,792756,451375,,98685,,329734,1672550,,,,505077,505077,2177627,6001662,6001662,8179289,,,,,,,,,2137796,10687437,12825233,4482011,8343222,9323689,-980467,2195579,1215112,,1215112,0.766354,3188638,5199881,,
626625,100291,WUESTHOFF MEDICAL CENTER - MELBOURNE,205 NORTH WICKHAM ROAD,MELBOURNE,FL,32940,BREVARD,37340,U,STH,1,4,10/01/2014,09/30/2015,354,,,6338,434,16847,113,41245,,1284,378,3670,113,,5553,434,15003,101,36865,,1284,378,3670,2730667,8476364,3734339,7224278,21130048,57470523,768103,66695909,274099431,317679441,591778872,5345781,,21130048,432327,,,-1362202,,,25214572,-15506218,3511599,608395,665000,13131146,5100000,710000,23782187,174602,516717,5510507,638942,,32722219,,2353872,2353872,48207237,3785837,802906,14763,255237,,2594144,39123813,,73776,,261867,335643,39459456,8747781,8747781,48207237,,,10586648,181502,145567,0.055,,,274099431,317679441,591778872,510906411,80872461,78600571,2271890,512610,2784500,,2784500,0.112704,4893632,74385743,,
626633,113029,CENTRAL GEORGIA REHAB HOSPITAL,3351 NORTHSIDE DRIVE,MACON,GA,31210-,BIBB,31420,U,RH,5,13,10/01/2014,09/30/2015,156.34,,,9131,,14472,58,21170,,603,,957,58,,9131,,14472,58,21170,,603,,957,,,,,8743629,6934472,300248,14076536,30394111,4634952,35029063,,,,,,,2156006,,,4379497,9343633,91190,105126,6001,16081453,,,,,1073964,985955,,,315753,,19024,19024,16416230,162808,,,,,190546,353354,,,,,,353354,16062876,16062876,16416230,,,,,,,,,31861526,4712100,36573626,15718165,20855461,15867708,4987753,73463,5061216,-74,5061290,,,,,
626635,113032,HEALTHSOUTH REHABILITATION HOSPITAL,2101 E. NEWNAN CROSSING BLVD,NEWNAN,GA,30265,COWETA,12060,U,RH,5,4,12/22/2014,09/30/2015,109.15,,,4836,,6687,50,14150,,380,,530,50,,4836,,6687,50,14150,,380,,530,,,,,4918936,3874289,1005673,8872833,13718585,,13718585,670495,,4918936,,,,-25960,,,2523037,-389667,71898,110012,,2289320,1507897,199645,16714566,,,2892096,,,20278503,,188309,188309,22756132,211908,363009,,,,33977,608894,,,,,,608894,22147238,22147238,22756132,,,,,,,,,13718585,,13718585,4926911,8791674,8793225,-1551,24383,22832,,22832,0.646775,,,,
626637,121301,KAU HOSPITAL,1 KAMANI STREET,PAHALE,HI,96777,HAWAII,99912,R,CAH,1,10,07/01/2015,06/30/2016,24.4,,,203,170,587,5,1830,,10,3,26,21,,22,19,58,5,1830,,10,3,26,69203,245370,290734,727983,4053989,6445282,901224,9681146,4408450,6194476,10602926,,,,,,,6682,14880,,1691485,-974463,21236,8896,,804343,,1,,8522898,813055,883440,,629580,5567876,3399,3381341,3384740,9756959,246579,877629,,,,-17916,1106292,,,,14838323,14838323,15944615,-6187656,-6187656,9756959,,,,,,,,,4413273,6943126,11356399,3347350,8009049,10499271,-2490222,10213940,7723718,,7723718,0.913064,657704,2245161,,
626641,150157,ST. VINCENT CARMEL HOSPITAL,13500 NORTH MERIDIAN STREET,CARMEL,IN,46033,HAMILTON,26900,U,STH,1,1,07/01/2015,06/30/2016,615.31,,,4823,220,19192,153,55998,,1283,75,6544,153,,4437,95,13124,128,46848,,1283,75,6544,4402557,6979516,5943514,13832836,46141899,87560021,6700151,119310959,232439785,315360457,547800242,11473276,43319,46141899,75534,,,5865434,,,49199911,-23155360,2201516,363615,231273,45798599,2111746,2417235,90603932,2812309,2818804,43704869,,,63468154,589842154,30645884,620488038,729754791,4321283,3823926,278882,,,8802540,20171508,,,,20209091,20209091,40380599,689165230,689374192,729754791,,3366572,9607120,270932,,,,,232439785,321867736,554307521,340020974,214286547,133701920,80584627,-13477125,67107502,1162318,65945184,0.2178,2908990,49579028,,
626648,190013,WEST CALCASIEU-CAMERON HOSPITAL,701 EAST CYPRESS,SULPHUR,LA,70663,CALCASIEU,29340,U,STH,1,11,01/01/2015,12/31/2015,631.97,,,5556,362,11273,107,39055,,1330,81,2969,107,,4861,271,9217,95,34675,,1330,81,2969,271714,12701371,4666958,8569531,29427688,41872128,4796091,62982911,61656191,120440424,182096615,7419354,45911,29427688,79966,,,8741,,,34161605,-16338733,1792096,1772110,,30954532,3309906,,47472528,809295,,41433209,,,38655351,7081264,8299930,15381194,84991077,1735417,4002181,-11184,2818033,1500000,5776776,15821223,,,,8070566,8070566,23891789,61099288,61099288,84991077,,6866588,2119119,141946,219926,0.0979,,,61656191,126561837,188218028,128739619,59478409,71299816,-11821407,13726232,1904825,92174,1812651,0.345876,4154829,23295637,,
626653,220063,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,01854,MIDDLESEX,15764,U,STH,1,2,10/01/2014,09/30/2015,2425.39,,,33639,11794,87604,396,144540,,7283,2049,19597,396,,31630,9432,73791,367,133955,,7283,2049,19597,5080631,15209134,10641047,22335796,165601744,251979069,28235234,382026883,399644497,634689156,1034333653,40227159,,165601744,1113209,,,47264230,15418760,,56080145,-10504700,8928205,4471426,38003896,159661962,5377764,3321542,278029988,3383481,,80795597,,48413111,230469802,54055250,25244670,79299920,469431684,71863210,,,,,23813338,95676548,,,,215303799,215303799,310980347,158451337,158451337,469431684,,,67374563,419014,3274404,0.1944,,,373045391,664173233,1037218624,617890896,419327728,417580813,1746915,8950783,10697698,,10697698,0.369346,72205449,226783136,,
