"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
603533,490001,NORTON COMMUNITY HOSPITAL  INC.,100 15TH STREET NW,NORTON,VA,24273-,NORTON,99949,R,STH,1,2,10/01/2012,09/30/2013,413.25,17.85,,4457,605,10829,72,26280,,1173,947,3284,83,,3334,453,8152,60,21900,,1173,947,3284,606515,8484338,2334400,3971907,20990274,28342012,3796125,42616568,83986407,138075857,222062264,5308852,,18160243,53045,25952,279198,1295864,,,25420902,-18332623,857869,364155,,13345812,2111034,743789,37288068,97208,,40383335,,,40435920,18875026,13606100,32481126,86262858,4076964,2556812,,175475,,,7249484,,21095385,,8250299,29345684,36595168,49667690,49667690,86262858,6148124,,,9129,737775,0.12,1814523,573717,83986027,138075858,222061885,175003891,47057994,49332286,-2274292,5047926,2773634,,2773634,0.191913,5965162,44437432,,
603547,201312,WALDO COUNTY GENERAL HOSPITAL,118 NORTHPORT AVENUE,BELFAST,ME,04915,WALDO,20130,R,CAH,1,2,10/01/2012,09/30/2013,499.14,,,3024,748,5836,25,9125,,628,262,1339,25,,2148,748,3998,21,7665,,628,262,1339,3151916,5377294,5932490,5932490,34920455,34956930,3830415,58959087,25887297,79814690,105701987,,,,,,,5368040,,,6489783,,2578577,422223,153486,15012109,230009,1306560,32637322,,7637993,23202891,,,25874170,67752900,9741206,77494106,118380385,3247078,4682513,,424095,,11306466,19660152,,6178134,3710559,,9888693,29548845,88831540,88831540,118380385,,,,,,,,,25870021,93114891,118984912,48269416,70715496,69877385,838111,6419334,7257445,38871,7218574,0.557786,12877258,21061612,,
603552,062016,SSH - COLORADO SPRINGS,925 E. PIKES PEAK AVENUE,COLORADO SPRINGS,CO,80903,EL PASO,17820,U,LTCH,2,4,02/01/2013,01/31/2014,77.22,,,5552,,7977,30,10950,,214,,301,30,,5552,,7977,30,10950,,214,,301,,,133,133,4516535,5113635,579411,9827123,28178088,,28178088,,,4516535,110163,,,,,,942945,-129414,,24154,78399,916084,,,4107736,,,879864,,,3020459,,,5128802,9065345,389118,217334,,,,,-468448,,,,,,-468448,9533793,9533793,9065345,,,,,,,,,28178088,,28178088,16745860,11432228,9741171,1691057,6720,1697777,1276949,420828,0.348751,,,,
603553,082000,SSH - WILMINGTON,7TH AND CLAYTON STREETS 5TH FLOOR,WILMINGTON,DE,19805,NEWCASTLE,48864,U,LTCH,2,4,08/01/2013,07/31/2014,84.88,,,6764,,9570,35,12775,,216,35,302,35,,6764,,9570,35,12775,,216,35,302,,,11534,11534,5442138,6872010,188683,12204183,43935391,,43935391,,,5442138,618350,,,,,,1397337,-302450,,,68979,1163866,,,932848,,,913224,,,363714,,,8785084,10312664,612183,237442,,,,,-870064,,,,,,-870064,11182728,11182728,10312664,,,,,,,,,43935391,,43935391,29290362,14645029,12019739,2625290,613,2625903,1724343,901560,0.277776,,,,
603554,112011,SSH - SAVANNAH  INC.,5353 REYNOLDS STREET,SAVANNAH,GA,31405,CHATHAM,42340,U,LTCH,2,4,05/01/2013,04/30/2014,100.16,,,7671,,11695,40,14600,,248,,365,40,,7671,,11695,40,14600,,248,,365,,,21416,21416,5808457,9273009,158813,14719204,53103323,,53103323,,,5808457,,,,,,,2478953,-560962,,24779,85673,2028443,,,365818,,,1003440,,,237368,,,13831261,16097072,692267,222246,,,,,1410276,,,,,,1410276,14686796,14686796,16097072,,,,,,,,,53103323,,53103323,36700699,16402624,14496954,1905670,8436,1914106,2104760,-190654,0.27718,,,,
603559,060015,ST ANTHONY HOSPITAL,16000 W. 2ND PLACE,LAKEWOOD,CO,80228,DENVER,19740,U,STH,1,2,07/01/2013,06/30/2014,1388.8,1.47,,14871,6110,50922,206,75190,,3149,1094,10198,224,,10326,4026,36244,146,53290,,3149,1094,10198,7227262,17828775,10800615,30525191,103582559,223828439,26028049,297432199,837208983,622445235,1459654218,20294007,,104000139,1119411,,,120122,,,293661147,-231370514,7800362,731552,,168635342,12964771,,292725486,7826577,130923174,,,,336257060,,8679226,8679226,513571628,20206067,8279379,,98616,,20514753,49098815,,,,,,49098815,525106924,525106924,574205739,,8923531,25675272,2473573,988047,0.0644,21242728,222473,845759896,662364252,1508124148,1143850072,364274076,351943710,12330366,11702587,24032953,-5448530,29481483,0.203769,6249961,152182815,260493,1767230
603563,201300,BLUE HILL MEMORIAL HOSPITAL,PO BOX 1029,BLUE HILL,ME,04614-0823,HANCOCK,99920,R,CAH,1,2,09/29/2013,09/27/2014,295.4,,,2544,116,3388,25,9100,,282,20,431,25,,1003,83,1540,25,9100,,282,20,431,795851,761354,1146897,1146897,16357046,18803036,947962,26947676,9002393,33505926,42508319,,,,,,,3687814,,,5608744,-1826020,137222,339040,481704,9097553,447386,428288,12302154,265125,4176506,10997196,,,8536479,,21697903,21697903,39331935,982721,2464343,,110000,,4858509,8415573,,1795453,,3124189,4919642,13335215,25996720,25996720,39331935,,,,,,,,,11177909,40842327,52020236,17105581,34914655,35160082,-245427,1478252,1232825,,1232825,0.633939,3309628,4444433,,
603565,301302,LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,LITTLETON,NH,03561-,GRAFTON,99930,U,CAH,1,2,10/01/2012,09/30/2013,362.58,,214,2468,540,5661,25,9125,99,453,265,1156,25,141,1427,299,3111,21,7665,99,453,265,1156,1751157,3260022,3321285,4521450,31634246,46111222,4776027,51469718,25416258,78575300,103991558,,,,,,,8200250,,,8619960,,1580589,2417730,600475,21419004,786809,3115688,42519914,,10544604,24579662,,3289522,46267834,26860003,1682131,28542134,96228972,4587481,2067229,,1305391,,7912173,15872274,,30908891,,3647213,34556104,50428378,45800594,45800594,96228972,,,,,,,,,26482080,108753671,135235751,59959170,75276581,77745468,-2468887,8621754,6152867,44724,6108143,0.494941,4480987,11478443,,
603567,331301,CUBA MEMORIAL HOSPITAL INC,140 W MAIN STREET,CUBA,NY,14727,ALLEGANY,99933,R,CAH,1,2,01/01/2013,12/31/2013,128.09,,,1720,221,3421,20,7300,,27,4,80,81,,106,59,279,20,7300,,27,4,80,208531,126198,332641,662662,5938501,5413378,945219,10905032,8323704,2764799,11088503,,,5938501,,,,81439,,,1634355,-271549,58823,92870,,2745935,21665,195631,8849061,220202,2158445,7104775,,,6279863,,265336,265336,9291134,2214939,,637864,6109220,,757893,9719916,,258734,,23278,282012,10001928,-710794,-710794,9291134,,,,,,,,,8361926,3676645,12038571,2508123,9530448,11351879,-1821431,492759,-1328672,,-1328672,0.983454,1217740,1573801,,
603581,331302,ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK STREET,ELIZABETHTOWN,NY,12932,ESSEX,99933,R,CAH,1,2,01/01/2013,12/31/2013,167.3,,,2565,82,3459,25,9125,,216,9,280,25,,626,20,800,25,9125,,216,9,280,61493,893366,379584,1542989,10741803,9190596,1737156,17633668,6318286,23587657,29905943,,,,,,,4361078,,,2753565,,252590,346940,95756,7809929,970000,141029,9537308,,4008432,,,,12924841,714331,2241653,2955984,23690754,629037,1021700,,538735,,353280,2542752,,,,7801102,7801102,10343854,12617829,13346900,23690754,,,,,,,,,6690392,26465543,33155935,14291405,18864530,19932399,-1067869,1472462,404593,-2609829,3014422,0.589638,980527,4362804,,
603641,331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,46540,R,CAH,9,2,01/01/2013,12/31/2013,237.7,,,3804,257,6398,25,9125,,485,76,813,25,,2003,257,3144,25,9125,,485,76,813,201783,1985754,907316,3070110,11269034,16418422,1744942,24095945,11429310,44671161,56100471,,,,,,,748500,1406653,,3074852,,480659,746146,437711,7614506,380386,537631,23165652,,,15210974,,,20187907,1936334,4895095,6831429,34633842,3189225,,920955,,,492781,4812961,4091083,,,2630220,6721303,11534264,18836002,23099578,34633842,,,,,,,,,11429309,43639400,55068709,30196255,24872454,27687456,-2815002,3242967,427965,,427965,0.429514,1951684,11574321,,
603643,220017,STEWARD CARNEY HOPSITAL,2100 DORCHESTER AVENUE,DORCHESTER,MA,02124,SUFFOLK,14484,U,STH,1,4,10/01/2012,12/31/2012,693.82,50.19,,2197,858,5872,129,11868,,497,173,1272,145,,1944,858,5067,117,10764,,497,173,1272,739447,640970,999109,999109,13300368,16773218,1602195,22766073,16103154,25520149,41623303,2371303,,13300368,61960,,140607,5217,,,9657384,,1236464,614728,5170903,16684696,9480000,103699,29288926,71732,952592,6166533,97238,,40252829,8489506,501210,8990716,65928241,23565700,7287093,,,,5142267,36711475,1354293,,,45467434,46821727,83533202,-17604961,-17604961,65928241,4018000,,,17641,1447284,0.3602,828257,869118,16099770,25599706,41699476,16744432,24955044,30073586,-5118542,2245458,-2873084,,-2873084,0.546955,4960032,11239642,,
603706,191311,BUNKIE GENERAL HOSPITAL,427 EVERGREEN HWY,BUNKIE,LA,71322,AVOYELLES,99919,R,CAH,1,11,07/01/2013,06/30/2014,79.1,,35,315,44,531,25,9125,12,82,15,153,25,35,285,44,493,25,9125,12,82,15,153,20711,1975966,930564,930564,4367292,7035997,500135,10645887,2860099,18808348,21668447,,,,,,,2494304,,,3318971,-855147,277178,40985,,5334830,121857,290454,5464876,,356319,2683528,,,2866711,,52557,52557,8254098,542380,397376,17804,,,1515875,2473435,,940642,,,940642,3414077,4840021,4840021,8254098,,,,,,,,,2949522,19378961,22328483,11049772,11278711,13379255,-2100544,1402472,-698072,,-698072,0.491308,1843297,2465695,,
